"JPY Swaption 5Y15Y PY 2","JPY","5","Y","15","Y","PY"," 2","JPPFJMQ0"
"JPY Swaption 5Y20Y PY 0.","JPY","5","Y","20","Y","PY"," 0.","JPPFJSWP"
"JPY Swaption 5Y20Y PY 0.","JPY","5","Y","20","Y","PY"," 0.","JPPFJW36"
"JPY Swaption 5Y20Y PY 0.","JPY","5","Y","20","Y","PY"," 0.","JPPFJSXE"
"JPY Swaption 5Y20Y PY 0.","JPY","5","Y","20","Y","PY"," 0.","JPPFJW2H"
"JPY Swaption 5Y20Y PY 0.","JPY","5","Y","20","Y","PY"," 0.","JPPFJW3V"
"JPY Swaption 5Y20Y PY 0.","JPY","5","Y","20","Y","PY"," 0.","JPPFJSY3"
"JPY Swaption 5Y20Y PY 1","JPY","5","Y","20","Y","PY"," 1","JPPFJW4K"
"JPY Swaption 5Y20Y PY 1","JPY","5","Y","20","Y","PY"," 1","JPPFJSYS"
"JPY Swaption 5Y20Y PY 2","JPY","5","Y","20","Y","PY"," 2","JPPFJW7C"
"JPY Swaption 5Y20Y PY 2","JPY","5","Y","20","Y","PY"," 2","JPPFJT1K"
"JPY Swaption 10Y3M PY 0.","JPY","10","Y","3","M","PY"," 0.","JPPFOW8I"
"JPY Swaption 5Y30Y PY 0.","JPY","5","Y","30","Y","PY"," 0.","JPPFK8QZ"
"JPY Swaption 5Y30Y PY 0.","JPY","5","Y","30","Y","PY"," 0.","JPPFK5L7"
"JPY Swaption 5Y30Y PY 1","JPY","5","Y","30","Y","PY"," 1","JPPFK8RO"
"JPY Swaption 5Y30Y PY 2","JPY","5","Y","30","Y","PY"," 2","JPPFK8UG"
"JPY Swaption 10Y3M PY 0.","JPY","10","Y","3","M","PY"," 0.","JPPFOZDL"
"JPY Swaption 10Y3M PY 0.","JPY","10","Y","3","M","PY"," 0.","JPPFOW7T"
"JPY Swaption 10Y3M PY 0.","JPY","10","Y","3","M","PY"," 0.","JPPFOZEA"
"JPY Swaption 10Y3M PY 0.","JPY","10","Y","3","M","PY"," 0.","JPPFOZEZ"
"JPY Swaption 10Y3M PY 0.","JPY","10","Y","3","M","PY"," 0.","JPPFOW97"
"JPY Swaption 10Y3M PY 1","JPY","10","Y","3","M","PY"," 1","JPPFOZFO"
"JPY Swaption 10Y3M PY 1","JPY","10","Y","3","M","PY"," 1","JPPFOW9W"
"JPY Swaption 10Y3M PY 2","JPY","10","Y","3","M","PY"," 2","JPPFOZIG"
"JPY Swaption 10Y3M PY 2","JPY","10","Y","3","M","PY"," 2","JPPFOWCO"
"JPY Swaption 10Y1Y PY 0.","JPY","10","Y","1","Y","PY"," 0.","JPPFRSIH"
"JPY Swaption 10Y1Y PY 0.","JPY","10","Y","1","Y","PY"," 0.","JPPFRPCP"
"JPY Swaption 10Y1Y PY 0.","JPY","10","Y","1","Y","PY"," 0.","JPPFRSJ6"
"JPY Swaption 10Y1Y PY 0.","JPY","10","Y","1","Y","PY"," 0.","JPPFRPDE"
"JPY Swaption 10Y1Y PY 0.","JPY","10","Y","1","Y","PY"," 0.","JPPFRSJV"
"JPY Swaption 10Y1Y PY 0.","JPY","10","Y","1","Y","PY"," 0.","JPPFRPE3"
"JPY Swaption 10Y1Y PY 1","JPY","10","Y","1","Y","PY"," 1","JPPFRSKK"
"JPY Swaption 10Y1Y PY 1","JPY","10","Y","1","Y","PY"," 1","JPPFRPES"
"JPY Swaption 10Y2Y PY 0.","JPY","10","Y","2","Y","PY"," 0.","JPPFRVO9"
"JPY Swaption 10Y1Y PY 2","JPY","10","Y","1","Y","PY"," 2","JPPFRSNC"
"JPY Swaption 10Y1Y PY 2","JPY","10","Y","1","Y","PY"," 2","JPPFRPHK"
"JPY Swaption 10Y2Y PY 0.","JPY","10","Y","2","Y","PY"," 0.","JPPFRYU1"
"JPY Swaption 10Y2Y PY 0.","JPY","10","Y","2","Y","PY"," 0.","JPPFRYUQ"
"JPY Swaption 10Y2Y PY 0.","JPY","10","Y","2","Y","PY"," 0.","JPPFRVOY"
"JPY Swaption 10Y2Y PY 0.","JPY","10","Y","2","Y","PY"," 0.","JPPFRYVF"
"JPY Swaption 10Y2Y PY 0.","JPY","10","Y","2","Y","PY"," 0.","JPPFRVPN"
"JPY Swaption 10Y2Y PY 1","JPY","10","Y","2","Y","PY"," 1","JPPFRYW4"
"JPY Swaption 10Y2Y PY 1","JPY","10","Y","2","Y","PY"," 1","JPPFRVQC"
"JPY Swaption 10Y2Y PY 2","JPY","10","Y","2","Y","PY"," 2","JPPFRYYW"
"JPY Swaption 10Y2Y PY 2","JPY","10","Y","2","Y","PY"," 2","JPPFRVT4"
"JPY Swaption 10Y5Y PY 0.","JPY","10","Y","5","Y","PY"," 0.","JPPFULND"
"JPY Swaption 10Y5Y PY 0.","JPY","10","Y","5","Y","PY"," 0.","JPPFUIHL"
"JPY Swaption 10Y5Y PY 0.","JPY","10","Y","5","Y","PY"," 0.","JPPFULO2"
"JPY Swaption 10Y5Y PY 0.","JPY","10","Y","5","Y","PY"," 0.","JPPFUIIA"
"JPY Swaption 10Y5Y PY 0.","JPY","10","Y","5","Y","PY"," 0.","JPPFULOR"
"JPY Swaption 10Y5Y PY 0.","JPY","10","Y","5","Y","PY"," 0.","JPPFUIIZ"
"JPY Swaption 10Y5Y PY 1","JPY","10","Y","5","Y","PY"," 1","JPPFULPG"
"JPY Swaption 10Y5Y PY 1","JPY","10","Y","5","Y","PY"," 1","JPPFUIJO"
"JPY Swaption 10Y5Y PY 2","JPY","10","Y","5","Y","PY"," 2","JPPFULS8"
"JPY Swaption 10Y5Y PY 2","JPY","10","Y","5","Y","PY"," 2","JPPFUIMG"
"JPY Swaption 10Y10Y PY 0","JPY","10","Y","10","Y","PY"," 0","JPPFUS0B"
"JPY Swaption 10Y10Y PY 0","JPY","10","Y","10","Y","PY"," 0","JPPFUOUJ"
"JPY Swaption 10Y10Y PY 1","JPY","10","Y","10","Y","PY"," 1","JPPFUS10"
"JPY Swaption 10Y10Y PY 2","JPY","10","Y","10","Y","PY"," 2","JPPFUS3S"
"JPY Swaption 10Y15Y PY 0","JPY","10","Y","15","Y","PY"," 0","JPPFUYAH"
"JPY Swaption 10Y15Y PY 0","JPY","10","Y","15","Y","PY"," 0","JPPFUV4P"
"JPY Swaption 10Y15Y PY 0","JPY","10","Y","15","Y","PY"," 0","JPPFUYB6"
"JPY Swaption 10Y15Y PY 0","JPY","10","Y","15","Y","PY"," 0","JPPFUV5E"
"JPY Swaption 10Y15Y PY 0","JPY","10","Y","15","Y","PY"," 0","JPPFUYBV"
"JPY Swaption 10Y15Y PY 0","JPY","10","Y","15","Y","PY"," 0","JPPFUV63"
"JPY Swaption 10Y15Y PY 1","JPY","10","Y","15","Y","PY"," 1","JPPFUYCK"
"JPY Swaption 10Y15Y PY 1","JPY","10","Y","15","Y","PY"," 1","JPPFUV6S"
"JPY Swaption 10Y15Y PY 2","JPY","10","Y","15","Y","PY"," 2","JPPFUYFC"
"JPY Swaption 10Y15Y PY 2","JPY","10","Y","15","Y","PY"," 2","JPPFUV9K"
"JPY Swaption 10Y20Y PY 0","JPY","10","Y","20","Y","PY"," 0","JPPFV4NF"
"JPY Swaption 10Y20Y PY 0","JPY","10","Y","20","Y","PY"," 0","JPPFV1HN"
"JPY Swaption 10Y20Y PY 1","JPY","10","Y","20","Y","PY"," 1","JPPFV4O4"
"JPY Swaption 10Y20Y PY 2","JPY","10","Y","20","Y","PY"," 2","JPPFV4QW"
"JPY Swaption 10Y30Y PY 0","JPY","10","Y","30","Y","PY"," 0","JPPFVH95"
"JPY Swaption 10Y30Y PY 0","JPY","10","Y","30","Y","PY"," 0","JPPFVE3D"
"JPY Swaption 10Y30Y PY 0","JPY","10","Y","30","Y","PY"," 0","JPPFVH9U"
"JPY Swaption 10Y30Y PY 0","JPY","10","Y","30","Y","PY"," 0","JPPFVE42"
"JPY Swaption 10Y30Y PY 0","JPY","10","Y","30","Y","PY"," 0","JPPFVHAJ"
"JPY Swaption 10Y30Y PY 1","JPY","10","Y","30","Y","PY"," 1","JPPFVHB8"
"JPY Swaption 10Y30Y PY 0","JPY","10","Y","30","Y","PY"," 0","JPPFVE4R"
"JPY Swaption 10Y30Y PY 1","JPY","10","Y","30","Y","PY"," 1","JPPFVE5G"
"JPY Swaption 10Y30Y PY 2","JPY","10","Y","30","Y","PY"," 2","JPPFVHE0"
"JPY Swaption 10Y30Y PY 2","JPY","10","Y","30","Y","PY"," 2","JPPFVE88"
"JPY Swaption 15Y3M PY 0.","JPY","15","Y","3","M","PY"," 0.","JPPG04RD"
"JPY Swaption 15Y3M PY 0.","JPY","15","Y","3","M","PY"," 0.","JPPG07X5"
"JPY Swaption 15Y3M PY 0.","JPY","15","Y","3","M","PY"," 0.","JPPG04S2"
"JPY Swaption 15Y3M PY 0.","JPY","15","Y","3","M","PY"," 0.","JPPG07XU"
"JPY Swaption 15Y3M PY 0.","JPY","15","Y","3","M","PY"," 0.","JPPG07YJ"
"JPY Swaption 15Y3M PY 0.","JPY","15","Y","3","M","PY"," 0.","JPPG04SR"
"JPY Swaption 15Y3M PY 1","JPY","15","Y","3","M","PY"," 1","JPPG07Z8"
"JPY Swaption 15Y3M PY 1","JPY","15","Y","3","M","PY"," 1","JPPG04TG"
"JPY Swaption 15Y3M PY 2","JPY","15","Y","3","M","PY"," 2","JPPG0820"
"JPY Swaption 15Y3M PY 2","JPY","15","Y","3","M","PY"," 2","JPPG04W8"
"JPY Swaption 15Y1Y PY 0.","JPY","15","Y","1","Y","PY"," 0.","JPPG3121"
"JPY Swaption 15Y1Y PY 0.","JPY","15","Y","1","Y","PY"," 0.","JPPG2XW9"
"JPY Swaption 15Y1Y PY 0.","JPY","15","Y","1","Y","PY"," 0.","JPPG312Q"
"JPY Swaption 15Y1Y PY 0.","JPY","15","Y","1","Y","PY"," 0.","JPPG2XWY"
"JPY Swaption 15Y1Y PY 0.","JPY","15","Y","1","Y","PY"," 0.","JPPG313F"
"JPY Swaption 15Y1Y PY 0.","JPY","15","Y","1","Y","PY"," 0.","JPPG2XXN"
"JPY Swaption 15Y1Y PY 1","JPY","15","Y","1","Y","PY"," 1","JPPG3144"
"JPY Swaption 15Y1Y PY 1","JPY","15","Y","1","Y","PY"," 1","JPPG2XYC"
"JPY Swaption 15Y1Y PY 2","JPY","15","Y","1","Y","PY"," 2","JPPG316W"
"JPY Swaption 15Y1Y PY 2","JPY","15","Y","1","Y","PY"," 2","JPPG2Y14"
"JPY Swaption 15Y2Y PY 0.","JPY","15","Y","2","Y","PY"," 0.","JPPG37DL"
"JPY Swaption 15Y2Y PY 0.","JPY","15","Y","2","Y","PY"," 0.","JPPG347T"
"JPY Swaption 15Y2Y PY 0.","JPY","15","Y","2","Y","PY"," 0.","JPPG37EA"
"JPY Swaption 15Y2Y PY 0.","JPY","15","Y","2","Y","PY"," 0.","JPPG348I"
"JPY Swaption 15Y2Y PY 0.","JPY","15","Y","2","Y","PY"," 0.","JPPG37EZ"
"JPY Swaption 15Y2Y PY 0.","JPY","15","Y","2","Y","PY"," 0.","JPPG3497"
"JPY Swaption 15Y2Y PY 1","JPY","15","Y","2","Y","PY"," 1","JPPG37FO"
"JPY Swaption 15Y2Y PY 1","JPY","15","Y","2","Y","PY"," 1","JPPG349W"
"JPY Swaption 15Y2Y PY 2","JPY","15","Y","2","Y","PY"," 2","JPPG37IG"
"JPY Swaption 15Y2Y PY 2","JPY","15","Y","2","Y","PY"," 2","JPPG34CO"
"JPY Swaption 15Y5Y PY 0.","JPY","15","Y","5","Y","PY"," 0.","JPPG5U6X"
"JPY Swaption 15Y10Y PY 0","JPY","15","Y","10","Y","PY"," 0","JPPG5XCP"
"JPY Swaption 15Y5Y PY 0.","JPY","15","Y","5","Y","PY"," 0.","JPPG5U7M"
"JPY Swaption 15Y5Y PY 0.","JPY","15","Y","5","Y","PY"," 0.","JPPG5R1U"
"JPY Swaption 15Y5Y PY 0.","JPY","15","Y","5","Y","PY"," 0.","JPPG5R15"
"JPY Swaption 15Y5Y PY 0.","JPY","15","Y","5","Y","PY"," 0.","JPPG5U8B"
"JPY Swaption 15Y5Y PY 0.","JPY","15","Y","5","Y","PY"," 0.","JPPG5R2J"
"JPY Swaption 15Y5Y PY 1","JPY","15","Y","5","Y","PY"," 1","JPPG5R38"
"JPY Swaption 15Y5Y PY 2","JPY","15","Y","5","Y","PY"," 2","JPPG5UBS"
"JPY Swaption 15Y5Y PY 2","JPY","15","Y","5","Y","PY"," 2","JPPG5R60"
"JPY Swaption 15Y5Y PY 1","JPY","15","Y","5","Y","PY"," 1","JPPG5U90"
"JPY Swaption 15Y10Y PY 0","JPY","15","Y","10","Y","PY"," 0","JPPG60IH"
"JPY Swaption 15Y10Y PY 0","JPY","15","Y","10","Y","PY"," 0","JPPG5XDE"
"JPY Swaption 15Y10Y PY 0","JPY","15","Y","10","Y","PY"," 0","JPPG60JV"
"JPY Swaption 15Y10Y PY 0","JPY","15","Y","10","Y","PY"," 0","JPPG60J6"
"JPY Swaption 15Y10Y PY 0","JPY","15","Y","10","Y","PY"," 0","JPPG5XE3"
"JPY Swaption 15Y10Y PY 1","JPY","15","Y","10","Y","PY"," 1","JPPG60KK"
"JPY Swaption 15Y10Y PY 1","JPY","15","Y","10","Y","PY"," 1","JPPG5XES"
"JPY Swaption 15Y10Y PY 2","JPY","15","Y","10","Y","PY"," 2","JPPG60NC"
"JPY Swaption 15Y10Y PY 2","JPY","15","Y","10","Y","PY"," 2","JPPG5XHK"
"JPY Swaption 15Y15Y PY 0","JPY","15","Y","15","Y","PY"," 0","JPPG66VF"
"JPY Swaption 15Y15Y PY 0","JPY","15","Y","15","Y","PY"," 0","JPPG63PN"
"JPY Swaption 15Y15Y PY 1","JPY","15","Y","15","Y","PY"," 1","JPPG66W4"
"JPY Swaption 15Y15Y PY 2","JPY","15","Y","15","Y","PY"," 2","JPPG66YW"
"JPY Swaption 15Y20Y PY 0","JPY","15","Y","20","Y","PY"," 0","JPPG6D5L"
"JPY Swaption 15Y20Y PY 0","JPY","15","Y","20","Y","PY"," 0","JPPG69ZT"
"JPY Swaption 15Y20Y PY 0","JPY","15","Y","20","Y","PY"," 0","JPPG6D6A"
"JPY Swaption 15Y20Y PY 0","JPY","15","Y","20","Y","PY"," 0","JPPG6A0I"
"JPY Swaption 15Y20Y PY 0","JPY","15","Y","20","Y","PY"," 0","JPPG6D6Z"
"JPY Swaption 15Y20Y PY 0","JPY","15","Y","20","Y","PY"," 0","JPPG6A17"
"JPY Swaption 15Y20Y PY 1","JPY","15","Y","20","Y","PY"," 1","JPPG6D7O"
"JPY Swaption 15Y20Y PY 1","JPY","15","Y","20","Y","PY"," 1","JPPG6A1W"
"JPY Swaption 15Y30Y PY 0","JPY","15","Y","30","Y","PY"," 0","JPPG6PTE"
"JPY Swaption 15Y20Y PY 2","JPY","15","Y","20","Y","PY"," 2","JPPG6DAG"
"JPY Swaption 15Y20Y PY 2","JPY","15","Y","20","Y","PY"," 2","JPPG6A4O"
"JPY Swaption 15Y30Y PY 0","JPY","15","Y","30","Y","PY"," 0","JPPG6PSP"
"JPY Swaption 15Y30Y PY 0","JPY","15","Y","30","Y","PY"," 0","JPPG6MMX"
"JPY Swaption 15Y30Y PY 0","JPY","15","Y","30","Y","PY"," 0","JPPG6MNM"
"JPY Swaption 15Y30Y PY 0","JPY","15","Y","30","Y","PY"," 0","JPPG6PU3"
"JPY Swaption 15Y30Y PY 0","JPY","15","Y","30","Y","PY"," 0","JPPG6MOB"
"JPY Swaption 15Y30Y PY 1","JPY","15","Y","30","Y","PY"," 1","JPPG6PUS"
"JPY Swaption 15Y30Y PY 1","JPY","15","Y","30","Y","PY"," 1","JPPG6MP0"
"JPY Swaption 15Y30Y PY 2","JPY","15","Y","30","Y","PY"," 2","JPPG6PXK"
"JPY Swaption 15Y30Y PY 2","JPY","15","Y","30","Y","PY"," 2","JPPG6MRS"
"JPY Swaption 20Y3M PY 0.","JPY","20","Y","3","M","PY"," 0.","JPPGBGGP"
"JPY Swaption 20Y3M PY 0.","JPY","20","Y","3","M","PY"," 0.","JPPGBDAX"
"JPY Swaption 20Y3M PY 0.","JPY","20","Y","3","M","PY"," 0.","JPPGBGHE"
"JPY Swaption 20Y3M PY 0.","JPY","20","Y","3","M","PY"," 0.","JPPGBDBM"
"JPY Swaption 20Y3M PY 0.","JPY","20","Y","3","M","PY"," 0.","JPPGBDCB"
"JPY Swaption 20Y3M PY 0.","JPY","20","Y","3","M","PY"," 0.","JPPGBGI3"
"JPY Swaption 20Y3M PY 1","JPY","20","Y","3","M","PY"," 1","JPPGBGIS"
"JPY Swaption 20Y3M PY 1","JPY","20","Y","3","M","PY"," 1","JPPGBDD0"
"JPY Swaption 20Y3M PY 2","JPY","20","Y","3","M","PY"," 2","JPPGBGLK"
"JPY Swaption 20Y3M PY 2","JPY","20","Y","3","M","PY"," 2","JPPGBDFS"
"JPY Swaption 20Y1Y PY 0.","JPY","20","Y","1","Y","PY"," 0.","JPPGE6FT"
"JPY Swaption 20Y1Y PY 0.","JPY","20","Y","1","Y","PY"," 0.","JPPGE9LL"
"JPY Swaption 20Y1Y PY 0.","JPY","20","Y","1","Y","PY"," 0.","JPPGE9MA"
"JPY Swaption 20Y1Y PY 0.","JPY","20","Y","1","Y","PY"," 0.","JPPGE6GI"
"JPY Swaption 20Y1Y PY 0.","JPY","20","Y","1","Y","PY"," 0.","JPPGE9MZ"
"JPY Swaption 20Y1Y PY 0.","JPY","20","Y","1","Y","PY"," 0.","JPPGE6H7"
"JPY Swaption 20Y1Y PY 1","JPY","20","Y","1","Y","PY"," 1","JPPGE9NO"
"JPY Swaption 20Y1Y PY 1","JPY","20","Y","1","Y","PY"," 1","JPPGE6HW"
"JPY Swaption 20Y1Y PY 2","JPY","20","Y","1","Y","PY"," 2","JPPGE9QG"
"JPY Swaption 20Y1Y PY 2","JPY","20","Y","1","Y","PY"," 2","JPPGE6KO"
"JPY Swaption 20Y2Y PY 0.","JPY","20","Y","2","Y","PY"," 0.","JPPGEFX5"
"JPY Swaption 20Y2Y PY 0.","JPY","20","Y","2","Y","PY"," 0.","JPPGECRD"
"JPY Swaption 20Y2Y PY 0.","JPY","20","Y","2","Y","PY"," 0.","JPPGEFXU"
"JPY Swaption 20Y2Y PY 0.","JPY","20","Y","2","Y","PY"," 0.","JPPGEFYJ"
"JPY Swaption 20Y2Y PY 0.","JPY","20","Y","2","Y","PY"," 0.","JPPGECSR"
"JPY Swaption 20Y2Y PY 0.","JPY","20","Y","2","Y","PY"," 0.","JPPGECS2"
"JPY Swaption 20Y2Y PY 1","JPY","20","Y","2","Y","PY"," 1","JPPGEFZ8"
"JPY Swaption 20Y2Y PY 1","JPY","20","Y","2","Y","PY"," 1","JPPGECTG"
"JPY Swaption 20Y2Y PY 2","JPY","20","Y","2","Y","PY"," 2","JPPGEG20"
"JPY Swaption 20Y2Y PY 2","JPY","20","Y","2","Y","PY"," 2","JPPGECW8"
"JPY Swaption 20Y10Y PY 0","JPY","20","Y","10","Y","PY"," 0","JPPGH921"
"JPY Swaption 20Y5Y PY 0.","JPY","20","Y","5","Y","PY"," 0.","JPPGGZKP"
"JPY Swaption 20Y5Y PY 0.","JPY","20","Y","5","Y","PY"," 0.","JPPGH2R6"
"JPY Swaption 20Y5Y PY 0.","JPY","20","Y","5","Y","PY"," 0.","JPPGH2QH"
"JPY Swaption 20Y5Y PY 0.","JPY","20","Y","5","Y","PY"," 0.","JPPGGZLE"
"JPY Swaption 20Y5Y PY 0.","JPY","20","Y","5","Y","PY"," 0.","JPPGH2RV"
"JPY Swaption 20Y5Y PY 0.","JPY","20","Y","5","Y","PY"," 0.","JPPGGZM3"
"JPY Swaption 20Y5Y PY 1","JPY","20","Y","5","Y","PY"," 1","JPPGH2SK"
"JPY Swaption 20Y5Y PY 1","JPY","20","Y","5","Y","PY"," 1","JPPGGZMS"
"JPY Swaption 20Y5Y PY 2","JPY","20","Y","5","Y","PY"," 2","JPPGH2VC"
"JPY Swaption 20Y5Y PY 2","JPY","20","Y","5","Y","PY"," 2","JPPGGZPK"
"JPY Swaption 20Y10Y PY 0","JPY","20","Y","10","Y","PY"," 0","JPPGH5W9"
"JPY Swaption 20Y10Y PY 0","JPY","20","Y","10","Y","PY"," 0","JPPGH92Q"
"JPY Swaption 20Y10Y PY 0","JPY","20","Y","10","Y","PY"," 0","JPPGH5WY"
"JPY Swaption 20Y10Y PY 0","JPY","20","Y","10","Y","PY"," 0","JPPGH93F"
"JPY Swaption 20Y10Y PY 0","JPY","20","Y","10","Y","PY"," 0","JPPGH5XN"
"JPY Swaption 20Y10Y PY 1","JPY","20","Y","10","Y","PY"," 1","JPPGH944"
"JPY Swaption 20Y10Y PY 1","JPY","20","Y","10","Y","PY"," 1","JPPGH5YC"
"JPY Swaption 20Y10Y PY 2","JPY","20","Y","10","Y","PY"," 2","JPPGH96W"
"JPY Swaption 20Y10Y PY 2","JPY","20","Y","10","Y","PY"," 2","JPPGH614"
"JPY Swaption 20Y15Y PY 1","JPY","20","Y","15","Y","PY"," 1","JPPGHFFO"
"JPY Swaption 20Y15Y PY 0","JPY","20","Y","15","Y","PY"," 0","JPPGHC7T"
"JPY Swaption 20Y15Y PY 0","JPY","20","Y","15","Y","PY"," 0","JPPGHFEA"
"JPY Swaption 20Y15Y PY 0","JPY","20","Y","15","Y","PY"," 0","JPPGHC8I"
"JPY Swaption 20Y15Y PY 0","JPY","20","Y","15","Y","PY"," 0","JPPGHFDL"
"JPY Swaption 20Y15Y PY 0","JPY","20","Y","15","Y","PY"," 0","JPPGHFEZ"
"JPY Swaption 20Y15Y PY 0","JPY","20","Y","15","Y","PY"," 0","JPPGHC97"
"JPY Swaption 20Y15Y PY 1","JPY","20","Y","15","Y","PY"," 1","JPPGHC9W"
"JPY Swaption 20Y15Y PY 2","JPY","20","Y","15","Y","PY"," 2","JPPGHFIG"
"JPY Swaption 20Y15Y PY 2","JPY","20","Y","15","Y","PY"," 2","JPPGHCCO"
"JPY Swaption 20Y20Y PY 0","JPY","20","Y","20","Y","PY"," 0","JPPGHLP5"
"JPY Swaption 20Y20Y PY 0","JPY","20","Y","20","Y","PY"," 0","JPPGHIJD"
"JPY Swaption 20Y20Y PY 0","JPY","20","Y","20","Y","PY"," 0","JPPGHLPU"
"JPY Swaption 20Y20Y PY 0","JPY","20","Y","20","Y","PY"," 0","JPPGHIK2"
"JPY Swaption 20Y20Y PY 0","JPY","20","Y","20","Y","PY"," 0","JPPGHLQJ"
"JPY Swaption 20Y20Y PY 0","JPY","20","Y","20","Y","PY"," 0","JPPGHIKR"
"JPY Swaption 20Y20Y PY 1","JPY","20","Y","20","Y","PY"," 1","JPPGHLR8"
"JPY Swaption 20Y20Y PY 1","JPY","20","Y","20","Y","PY"," 1","JPPGHILG"
"JPY Swaption 20Y20Y PY 2","JPY","20","Y","20","Y","PY"," 2","JPPGHLU0"
"JPY Swaption 20Y20Y PY 2","JPY","20","Y","20","Y","PY"," 2","JPPGHIO8"
"JPY Swaption 20Y30Y PY 0","JPY","20","Y","30","Y","PY"," 0","JPPGHYC9"
"JPY Swaption 20Y30Y PY 0","JPY","20","Y","30","Y","PY"," 0","JPPGHV6H"
"JPY Swaption 20Y30Y PY 0","JPY","20","Y","30","Y","PY"," 0","JPPGHYCY"
"JPY Swaption 20Y30Y PY 0","JPY","20","Y","30","Y","PY"," 0","JPPGHV76"
"JPY Swaption 20Y30Y PY 0","JPY","20","Y","30","Y","PY"," 0","JPPGHYDN"
"JPY Swaption 20Y30Y PY 0","JPY","20","Y","30","Y","PY"," 0","JPPGHV7V"
"JPY Swaption 20Y30Y PY 1","JPY","20","Y","30","Y","PY"," 1","JPPGHV8K"
"JPY Swaption 30Y3M PY 0.","JPY","30","Y","3","M","PY"," 0.","JPPGXUE1"
"JPY Swaption 20Y30Y PY 2","JPY","20","Y","30","Y","PY"," 2","JPPGHYH4"
"JPY Swaption 20Y30Y PY 2","JPY","20","Y","30","Y","PY"," 2","JPPGHVBC"
"JPY Swaption 20Y30Y PY 1","JPY","20","Y","30","Y","PY"," 1","JPPGHYEC"
"JPY Swaption 30Y3M PY 0.","JPY","30","Y","3","M","PY"," 0.","JPPGXXJT"
"JPY Swaption 30Y3M PY 0.","JPY","30","Y","3","M","PY"," 0.","JPPGXXKI"
"JPY Swaption 30Y3M PY 0.","JPY","30","Y","3","M","PY"," 0.","JPPGXUEQ"
"JPY Swaption 30Y3M PY 0.","JPY","30","Y","3","M","PY"," 0.","JPPGXXL7"
"JPY Swaption 30Y3M PY 0.","JPY","30","Y","3","M","PY"," 0.","JPPGXUFF"
"JPY Swaption 30Y3M PY 1","JPY","30","Y","3","M","PY"," 1","JPPGXXLW"
"JPY Swaption 30Y3M PY 1","JPY","30","Y","3","M","PY"," 1","JPPGXUG4"
"JPY Swaption 30Y3M PY 2","JPY","30","Y","3","M","PY"," 2","JPPGXXOO"
"JPY Swaption 30Y3M PY 2","JPY","30","Y","3","M","PY"," 2","JPPGXUIW"
"JPY Swaption 30Y1Y PY 0.","JPY","30","Y","1","Y","PY"," 0.","JPPH0QOP"
"JPY Swaption 30Y1Y PY 0.","JPY","30","Y","1","Y","PY"," 0.","JPPH0NIX"
"JPY Swaption 30Y1Y PY 0.","JPY","30","Y","1","Y","PY"," 0.","JPPH0QPE"
"JPY Swaption 30Y1Y PY 0.","JPY","30","Y","1","Y","PY"," 0.","JPPH0NJM"
"JPY Swaption 30Y1Y PY 0.","JPY","30","Y","1","Y","PY"," 0.","JPPH0QQ3"
"JPY Swaption 30Y1Y PY 0.","JPY","30","Y","1","Y","PY"," 0.","JPPH0NKB"
"JPY Swaption 30Y1Y PY 1","JPY","30","Y","1","Y","PY"," 1","JPPH0QQS"
"JPY Swaption 30Y1Y PY 1","JPY","30","Y","1","Y","PY"," 1","JPPH0NL0"
"JPY Swaption 30Y1Y PY 2","JPY","30","Y","1","Y","PY"," 2","JPPH0QTK"
"JPY Swaption 30Y2Y PY 0.","JPY","30","Y","2","Y","PY"," 0.","JPPH0X09"
"JPY Swaption 30Y2Y PY 0.","JPY","30","Y","2","Y","PY"," 0.","JPPH0TUH"
"JPY Swaption 30Y1Y PY 2","JPY","30","Y","1","Y","PY"," 2","JPPH0NNS"
"JPY Swaption 30Y2Y PY 0.","JPY","30","Y","2","Y","PY"," 0.","JPPH0X0Y"
"JPY Swaption 30Y2Y PY 0.","JPY","30","Y","2","Y","PY"," 0.","JPPH0TV6"
"JPY Swaption 30Y5Y PY 0.","JPY","30","Y","5","Y","PY"," 0.","JPPH3GOI"
"JPY Swaption 30Y2Y PY 0.","JPY","30","Y","2","Y","PY"," 0.","JPPH0X1N"
"JPY Swaption 30Y2Y PY 0.","JPY","30","Y","2","Y","PY"," 0.","JPPH0TVV"
"JPY Swaption 30Y2Y PY 1","JPY","30","Y","2","Y","PY"," 1","JPPH0X2C"
"JPY Swaption 30Y2Y PY 1","JPY","30","Y","2","Y","PY"," 1","JPPH0TWK"
"JPY Swaption 30Y2Y PY 2","JPY","30","Y","2","Y","PY"," 2","JPPH0X54"
"JPY Swaption 30Y2Y PY 2","JPY","30","Y","2","Y","PY"," 2","JPPH0TZC"
"JPY Swaption 30Y5Y PY 0.","JPY","30","Y","5","Y","PY"," 0.","JPPH3JTL"
"JPY Swaption 30Y5Y PY 0.","JPY","30","Y","5","Y","PY"," 0.","JPPH3GNT"
"JPY Swaption 30Y5Y PY 0.","JPY","30","Y","5","Y","PY"," 0.","JPPH3JUA"
"JPY Swaption 30Y5Y PY 0.","JPY","30","Y","5","Y","PY"," 0.","JPPH3JUZ"
"JPY Swaption 30Y5Y PY 1","JPY","30","Y","5","Y","PY"," 1","JPPH3JVO"
